config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol
0,0,success,0.0070977945629822,6.703951459227482e-05,734.4124972820282,1351,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,1,success,0.0083448538103618,7.035833141987651e-05,569.6048827171326,1201,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,2,success,0.0083801888820312,6.513309093818203e-05,512.0011594295502,1051,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,3,success,0.0077424522596423,5.931449927116276e-05,821.9312798976898,1351,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,4,success,0.0084767675248406,6.673977179551041e-05,517.2468767166138,1201,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,5,success,0.0078413749306993,6.228797782496792e-05,808.8202013969421,1351,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,6,success,0.0074710338206395,5.294233829752936e-05,798.1187136173248,1351,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,7,success,0.0086171477632258,6.460231872759548e-05,510.260219335556,1251,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,0,success,0.0123515739697539,0.0002001523022732,580.9949822425842,801,val_loss_stagnation,73,2,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,1,success,0.0128174910276031,0.0001823201674142,1149.6181972026825,901,val_loss_stagnation,73,2,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,2,success,0.0135918796466964,0.0001828322199643,727.4278163909912,801,val_loss_stagnation,73,2,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,3,success,0.0100459845123876,8.846226568863317e-05,1702.75031042099,1651,val_loss_stagnation,73,2,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,4,success,0.0133844419139567,0.0001725460206705,989.582855463028,801,val_loss_stagnation,73,2,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,5,success,0.0133318020570123,0.0002169737182101,992.0576038360596,801,val_loss_stagnation,73,2,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,6,success,0.012830348374867,0.0001648257214805,945.461537361145,801,val_loss_stagnation,73,2,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,7,success,0.0129982652342903,0.0001638157032501,919.2384059429168,801,val_loss_stagnation,73,2,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,0,success,0.0086599060601822,9.22734892226808e-05,2028.1194503307345,1101,val_loss_stagnation,73,3,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,1,success,0.0099881445565846,9.325572499630548e-05,1498.1018755435944,801,val_loss_stagnation,73,3,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,2,success,0.0091029215060165,7.218797423166387e-05,1687.1173377037048,851,val_loss_stagnation,73,3,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,3,success,0.0098793080866646,8.289994225910209e-05,1711.934879541397,851,val_loss_stagnation,73,3,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,4,success,0.0094238629812245,8.309028958534846e-05,2074.9456882476807,1101,val_loss_stagnation,73,3,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,5,success,0.0092452868948132,6.338746076927184e-05,1707.156040906906,951,val_loss_stagnation,73,3,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,6,success,0.0090704528433274,7.755364436102371e-05,2052.200899124145,951,val_loss_stagnation,73,3,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,7,success,0.0099400375660806,8.39522543943508e-05,1198.567378282547,951,val_loss_stagnation,73,3,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,0,success,0.0090917324400399,0.0001007190965624,2267.30639910698,1101,val_loss_stagnation,73,5,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,1,success,0.0100409284776418,9.025748414980014e-05,2804.6471276283264,1001,val_loss_stagnation,73,5,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,2,success,0.0091083106361048,7.180584432961878e-05,2856.4330167770386,1001,val_loss_stagnation,73,5,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,3,success,0.0095801944846712,7.822735068322609e-05,3114.705637931824,1001,val_loss_stagnation,73,5,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,4,success,0.0092428380057018,7.910068832384174e-05,3919.319047927856,1351,val_loss_stagnation,73,5,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,5,success,0.0093555737141528,6.116374197780984e-05,2541.3689217567444,1051,val_loss_stagnation,73,5,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,6,success,0.0090080524025756,7.122413078889642e-05,3764.753440141678,1301,val_loss_stagnation,73,5,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
3,7,success,0.0098411211262122,7.995197377164826e-05,2744.4092996120453,1201,val_loss_stagnation,73,5,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,0,success,0.0091447077835819,0.0001032767024529,2178.2480890750885,951,val_loss_stagnation,73,4,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,1,success,0.0099674257070334,8.89256400521911e-05,1817.3862662315369,851,val_loss_stagnation,73,4,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,2,success,0.0091520456632884,7.439284936671184e-05,2568.6027307510376,851,val_loss_stagnation,73,4,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,3,success,0.0097499830406274,8.073840718033773e-05,2260.6972727775574,851,val_loss_stagnation,73,4,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,4,success,0.0093607809424879,8.122065230857404e-05,2270.616436958313,1101,val_loss_stagnation,73,4,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,5,success,0.0090966287914366,5.967508800491884e-05,1696.2216656208038,1001,val_loss_stagnation,73,4,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,6,success,0.0090310561604765,7.816006290045469e-05,2094.0037286281586,951,val_loss_stagnation,73,4,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
4,7,success,0.0100880171187391,8.656433287249784e-05,1553.2797944545746,901,val_loss_stagnation,73,4,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
