config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol
0,0,success,0.0070977945629822,6.703951459227482e-05,574.9780471324921,1351,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,1,success,0.0083448538103618,7.035833141987651e-05,671.3916783332825,1201,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,2,success,0.0085314498285116,6.659646024808466e-05,588.051840543747,1051,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,3,success,0.0077424522596423,5.931449927116276e-05,865.8090088367462,1351,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,4,success,0.0084767675248406,6.673977179551041e-05,558.7466065883636,1201,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,5,success,0.0078719101382797,6.24152248651373e-05,720.3182220458984,1351,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,6,success,0.0074710338206395,5.294233829752936e-05,692.2417092323303,1351,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
0,7,success,0.0086171477632258,6.460231872759548e-05,781.1037120819092,1251,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,0,success,0.007647462607342,7.746805014228991e-05,690.8132538795471,1201,val_loss_stagnation,73,1,True,0.4,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,1,success,0.0087512706516752,7.393212777310813e-05,806.7161145210266,1151,val_loss_stagnation,73,1,True,0.4,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,2,success,0.0083297725184926,6.405388002900429e-05,700.8372905254364,1201,val_loss_stagnation,73,1,True,0.4,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,3,success,0.0082373669450351,6.643431994378954e-05,692.3375163078308,1301,val_loss_stagnation,73,1,True,0.4,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,4,success,0.0088667530355799,7.070351735024704e-05,809.4817807674408,1101,val_loss_stagnation,73,1,True,0.4,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,5,success,0.00821694543977,6.709512671360104e-05,637.8372378349304,1251,val_loss_stagnation,73,1,True,0.4,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,6,success,0.0081972923392575,6.493583573348852e-05,674.6631441116333,1151,val_loss_stagnation,73,1,True,0.4,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
1,7,success,0.0084713456021227,6.163431332806755e-05,743.7136178016663,1351,val_loss_stagnation,73,1,True,0.4,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,0,success,0.007562354911045,7.581159259706809e-05,590.6228532791138,1151,val_loss_stagnation,73,1,True,0.2,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,1,success,0.008208921343026,6.700381460325036e-05,591.5846357345581,1201,val_loss_stagnation,73,1,True,0.2,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,2,success,0.0078614570876909,5.748823790627657e-05,675.7499010562897,1351,val_loss_stagnation,73,1,True,0.2,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,3,success,0.0078457464152544,6.164021662074979e-05,689.960940361023,1351,val_loss_stagnation,73,1,True,0.2,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,4,success,0.0082192978343675,6.180165021388542e-05,656.0069131851196,1251,val_loss_stagnation,73,1,True,0.2,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
2,5,success,0.0077197884600451,6.020979376346864e-05,689.4281644821167,1351,val_loss_stagnation,73,1,True,0.2,128,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06
