config_id,run_id,parameter,value,status,stopping_condition,test_rmse,train_time,model_source
0,0,batch_size,4,success,val_loss_stagnation,0.009873782858293536,140.99777173995972,finished
0,1,batch_size,4,success,val_loss_stagnation,0.011171388402125082,138.67920231819153,finished
0,2,batch_size,4,success,val_loss_stagnation,0.010224306176380097,152.59515166282654,finished
0,3,batch_size,4,success,val_loss_stagnation,0.010578764650213242,150.8201596736908,finished
0,4,batch_size,4,success,val_loss_stagnation,0.01100036433383055,138.49469923973083,finished
0,5,batch_size,4,success,val_loss_stagnation,0.010922457104042278,151.2732138633728,finished
0,6,batch_size,4,success,val_loss_stagnation,0.010711109065390956,138.15999007225037,finished
0,7,batch_size,4,success,val_loss_stagnation,0.010842918302364848,126.6495611667633,finished
1,0,batch_size,32,success,val_loss_stagnation,0.008295079089428918,185.34238028526306,finished
1,1,batch_size,32,success,val_loss_stagnation,0.008676086145164026,217.71895456314087,finished
1,2,batch_size,32,success,val_loss_stagnation,0.008506967309464205,186.73813843727112,finished
1,3,batch_size,32,success,val_loss_stagnation,0.008985662451822817,223.36945343017578,finished
1,4,batch_size,32,success,val_loss_stagnation,0.008944181848629424,204.5047299861908,finished
1,5,batch_size,32,success,val_loss_stagnation,0.00924576265794116,197.48364663124084,finished
1,6,batch_size,32,success,val_loss_stagnation,0.008944887429218455,191.84840488433838,finished
1,7,batch_size,32,success,val_loss_stagnation,0.00903974327909661,177.62147450447083,finished
2,0,batch_size,50,success,val_loss_stagnation,0.007620754810063835,210.41357040405273,finished
2,1,batch_size,50,success,val_loss_stagnation,0.007660897815475293,261.9568076133728,finished
2,2,batch_size,50,success,val_loss_stagnation,0.008042143483456363,215.1001172065735,finished
2,3,batch_size,50,success,val_loss_stagnation,0.008273874449480674,227.94575119018555,finished
2,4,batch_size,50,success,val_loss_stagnation,0.008313965745838803,226.51058840751648,finished
2,5,batch_size,50,success,val_loss_stagnation,0.00895551469391276,230.56541681289673,finished
2,6,batch_size,50,success,val_loss_stagnation,0.008067570453744148,271.3985891342163,finished
2,7,batch_size,50,success,val_loss_stagnation,0.007746590000003398,239.04186749458313,finished
3,0,batch_size,8,success,val_loss_stagnation,0.0092555209058205,143.14584946632385,finished
3,1,batch_size,8,success,val_loss_stagnation,0.010596121090506942,149.43826699256897,finished
3,2,batch_size,8,success,val_loss_stagnation,0.009677897170933942,145.4809272289276,finished
3,3,batch_size,8,success,val_loss_stagnation,0.010359541382964892,138.7207579612732,finished
3,4,batch_size,8,success,val_loss_stagnation,0.010630626339727292,136.55972170829773,finished
3,5,batch_size,8,success,val_loss_stagnation,0.010323757887672008,138.2169804573059,finished
3,6,batch_size,8,success,val_loss_stagnation,0.009973716034502865,147.1579201221466,finished
3,7,batch_size,8,success,val_loss_stagnation,0.009995171269052317,144.12096691131592,finished
4,0,batch_size,2,success,val_loss_stagnation,0.01031358072762825,137.24205827713013,finished
4,1,batch_size,2,success,val_loss_stagnation,0.012262278719614316,114.05229496955872,finished
4,2,batch_size,2,success,val_loss_stagnation,0.01105486901436956,141.3788526058197,finished
4,3,batch_size,2,success,val_loss_stagnation,0.011513555580564267,135.37388014793396,finished
4,4,batch_size,2,success,val_loss_stagnation,0.011470084213365003,144.48655676841736,finished
4,5,batch_size,2,success,val_loss_stagnation,0.011560160562985509,144.335533618927,finished
4,6,batch_size,2,success,val_loss_stagnation,0.011523371094617825,124.12991547584534,finished
4,7,batch_size,2,success,val_loss_stagnation,0.011331789025208755,118.36075496673584,finished
5,0,batch_size,16,success,val_loss_stagnation,0.009052402430098345,161.42061567306519,finished
5,1,batch_size,16,success,val_loss_stagnation,0.00988874076516384,164.4827082157135,finished
5,2,batch_size,16,success,val_loss_stagnation,0.009298547311468276,177.22669577598572,finished
5,3,batch_size,16,success,val_loss_stagnation,0.010178242020913992,155.1394820213318,finished
5,4,batch_size,16,success,val_loss_stagnation,0.01030055130057342,134.43879103660583,finished
5,5,batch_size,16,success,val_loss_stagnation,0.010183958028504757,151.07979106903076,finished
5,6,batch_size,16,success,val_loss_stagnation,0.010078069966133961,147.80778574943542,finished
5,7,batch_size,16,success,val_loss_stagnation,0.009913942592351625,144.45690035820007,finished
