config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol,error,output_dir,recovered_checkpoint,prediction_file
0,0,success,0.0099596454582961,0.0001152417558927,143.66317129135132,1451,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,1,success,0.0103260392231832,9.821105317925528e-05,150.3399624824524,1451,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,2,success,0.0101742094490727,0.0001069731826058,143.54461693763733,1301,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,3,success,0.0101614034567849,0.0001204579282012,156.5893840789795,1501,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,4,success,0.0103172437436625,0.0001141205451547,147.62928676605225,1401,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,5,success,0.0103020832852441,9.559574894884134e-05,146.69667387008667,1351,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,6,success,0.0102423537476854,9.882391988992636e-05,150.7502372264862,1501,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
0,7,success,0.0104595297641674,0.0001087931661647,150.67653250694275,1401,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
1,0,success,0.0086833687614304,9.168813913025836e-05,252.04437899589536,1151,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
1,1,success,0.0083785253601199,5.979756540976378e-05,309.5441105365753,1451,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
1,2,success,0.00854251665072,7.057566815424005e-05,265.55364632606506,1351,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
1,3,success,0.0085632454462268,8.314406364986822e-05,287.2092468738556,1401,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
1,4,success,0.008718400198665,8.945944604319785e-05,248.4986896514893,1201,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
1,5,success,0.0088437102121937,6.973499185109815e-05,237.73307871818545,1151,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
1,6,success,0.0086224951916952,6.889128718507725e-05,282.34077048301697,1351,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
1,7,success,0.0088203551307934,8.262775076015328e-05,258.45879197120667,1151,val_loss_stagnation,73,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
2,0,success,0.007245307554235512,6.487977589886301e-05,387.7044270038605,1351,val_loss_stagnation,73,1,True,0.1,100,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_2/run_0,,
2,1,success,0.007583851469724981,4.764350856903347e-05,411.257043838501,1351,val_loss_stagnation,73,1,True,0.1,100,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_2/run_1,,
2,2,success,0.007620939467427941,5.833335404171882e-05,410.173624753952,1401,val_loss_stagnation,73,1,True,0.1,100,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_2/run_2,,
2,3,success,0.0074254375773462585,6.230311937977271e-05,467.03459215164185,1501,val_loss_stagnation,73,1,True,0.1,100,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_2/run_3,,
2,4,success,0.0075764911849235195,6.343738979806624e-05,442.25187826156616,1501,val_loss_stagnation,73,1,True,0.1,100,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_2/run_4,,
2,5,success,0.007260861499675905,4.770568526893882e-05,429.32421493530273,1451,val_loss_stagnation,73,1,True,0.1,100,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_2/run_5,,
2,6,success,0.007709533844964679,5.6426451430150034e-05,425.50149869918823,1301,val_loss_stagnation,73,1,True,0.1,100,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_2/run_6,,
2,7,success,0.007462017606592906,5.919614918435027e-05,417.97353887557983,1401,val_loss_stagnation,73,1,True,0.1,100,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_2/run_7,,
3,0,success,0.0098962509741488,0.0001141709479579,142.9044795036316,1201,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
3,1,success,0.009659754231525918,8.422410350280921e-05,173.19261360168457,1451,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_3/run_1,,
3,2,success,0.009386085774940878,8.643364095267726e-05,184.0208191871643,1601,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_3/run_2,,
3,3,success,0.009560012486850657,0.00010646022755054485,177.6522397994995,1551,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_3/run_3,,
3,4,success,0.00972979032226335,0.0001041278217072909,164.21856832504272,1351,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_3/run_4,,
3,5,success,0.009705886624272776,8.5219552702867e-05,172.08818459510803,1301,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_3/run_5,,
3,6,success,0.010079669984607456,9.515957520645286e-05,156.68788886070251,1251,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_3/run_6,,
3,7,success,0.009964222244345955,0.00010091477040348939,152.47667360305786,1251,val_loss_stagnation,73,1,True,0.1,16,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_3/run_7,,
4,0,success,0.010618665001992761,0.00012748582283528254,134.71218538284302,1551,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_4/run_0,,
4,1,success,0.011380520556958517,0.00011934268674738732,127.91315817832947,1401,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_4/run_1,,
4,2,success,0.01059317185210913,0.0001190024740194413,140.3290092945099,1601,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_4/run_2,,
4,3,success,0.010710758831480033,0.00013439326858006844,138.77054929733276,1551,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_4/run_3,,
4,4,success,0.010887056739150629,0.0001229558082039026,147.17858576774597,1701,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_4/run_4,,
4,5,success,0.010982900094606963,0.00010858289854345538,134.9102873802185,1401,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_4/run_5,,
4,6,success,0.011189555093994571,0.00011563904093858704,119.44073247909546,1301,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_4/run_6,,
4,7,success,0.011406562891362305,0.00012509441167254316,121.39289259910583,1351,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/100_strains/config_4/run_7,,
