config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol,error,output_dir,recovered_checkpoint,prediction_file
23,2,success,0.004276512001051348,1.7649124167093802e-05,10801.319714069366,6480,timeout,192,1,True,0.1,256,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_23/run_2,,
24,0,success,0.0050668662079146,2.9012154086947624e-05,731.5202023983002,3701,val_loss_stagnation,64,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
24,1,success,0.0055352930102132,2.506888563962449e-05,900.1372809410095,4151,val_loss_stagnation,64,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
24,2,success,0.0054905788045117,2.60270681583496e-05,1212.4609758853912,4851,val_loss_stagnation,64,1,True,0.1,64,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,,,
25,0,success,0.0043273417558702424,2.3641994613661098e-05,10801.149627685547,2584,timeout,256,1,True,0.1,500,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_25/run_0,,test_preds_final.npy
25,1,success,0.004920887139586334,2.1738298480729263e-05,10803.199611663818,2621,timeout,256,1,True,0.1,500,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_25/run_1,,test_preds_final.npy
25,2,success,0.004524427459533067,1.931404958789324e-05,10800.805040359497,2605,timeout,256,1,True,0.1,500,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_25/run_2,,
26,0,success,0.004460177194927655,2.619762531420653e-05,10800.626188516617,1903,timeout,512,1,True,0.1,500,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_26/run_0,,
26,1,success,0.005250048266039859,2.293814832794077e-05,10800.299927949905,1657,timeout,512,1,True,0.1,500,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_26/run_1,,
26,2,success,0.0047704392204871195,2.048310384245653e-05,10802.654263734818,1880,timeout,512,1,True,0.1,500,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_26/run_2,,
27,0,success,0.0049987331883074625,2.9008040301489977e-05,839.7349982261658,2901,val_loss_stagnation,256,1,True,0.1,32,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_vs_width/500_strains/config_27/run_0,,
