config_id,run_id,parameter,value,status,stopping_condition,test_rmse,train_time,model_source
0,0,batch_size,16,success,val_loss_stagnation,0.009958988779872266,193.08432984352112,finished
0,1,batch_size,16,success,val_loss_stagnation,0.009516788713870244,181.0721082687378,finished
0,2,batch_size,16,success,val_loss_stagnation,0.009797899800425225,188.00920128822327,finished
0,3,batch_size,16,success,val_loss_stagnation,0.009937539726640425,185.27383995056152,finished
0,4,batch_size,16,success,val_loss_stagnation,0.009380479458737108,179.85434818267822,finished
0,5,batch_size,16,success,val_loss_stagnation,0.009207484009235179,215.73526453971863,finished
0,6,batch_size,16,success,val_loss_stagnation,0.009866533623687253,167.89695119857788,finished
0,7,batch_size,16,success,val_loss_stagnation,0.010259928872115721,167.87294602394104,finished
1,0,batch_size,128,success,val_loss_stagnation,0.007935834996632038,492.43195152282715,finished
1,1,batch_size,128,success,val_loss_stagnation,0.008206833251010329,392.2608242034912,finished
1,2,batch_size,128,success,val_loss_stagnation,0.008016556052225012,462.69866919517517,finished
1,3,batch_size,128,success,val_loss_stagnation,0.008731169828114537,377.3239963054657,finished
1,4,batch_size,128,success,val_loss_stagnation,0.00788098063329471,458.20399022102356,finished
1,5,batch_size,128,success,val_loss_stagnation,0.007894921148600994,384.4279327392578,finished
1,6,batch_size,128,success,val_loss_stagnation,0.007780580432316194,483.368239402771,finished
1,7,batch_size,128,success,val_loss_stagnation,0.00891500949321778,397.77296781539917,finished
2,0,batch_size,200,success,val_loss_stagnation,0.007361477292233153,915.1994736194611,finished
2,1,batch_size,200,success,val_loss_stagnation,0.007311477835069824,854.4480605125427,finished
2,2,batch_size,200,success,val_loss_stagnation,0.007285872746761429,844.1478731632233,finished
2,3,batch_size,200,success,val_loss_stagnation,0.007660241577737708,767.8571350574493,finished
2,4,batch_size,200,success,val_loss_stagnation,0.0070454309905444105,850.6112203598022,finished
2,5,batch_size,200,success,val_loss_stagnation,0.006642836289484183,854.7003004550934,finished
2,6,batch_size,200,success,val_loss_stagnation,0.006799500634385249,861.7767288684845,finished
2,7,batch_size,200,success,val_loss_stagnation,0.00796902252241639,727.3613002300262,finished
3,0,batch_size,32,success,val_loss_stagnation,0.009415166174158662,228.01268863677979,finished
3,1,batch_size,32,success,val_loss_stagnation,0.00891551124998192,258.73525047302246,finished
3,2,batch_size,32,success,val_loss_stagnation,0.009659276827726573,179.4042046070099,finished
3,3,batch_size,32,success,val_loss_stagnation,0.00971447814230948,196.75725054740906,finished
3,4,batch_size,32,success,val_loss_stagnation,0.008646136351495304,248.66789722442627,finished
3,5,batch_size,32,success,val_loss_stagnation,0.008766452203252378,226.4613552093506,finished
3,6,batch_size,32,success,val_loss_stagnation,0.009272788625985724,212.0825855731964,finished
3,7,batch_size,32,success,val_loss_stagnation,0.009721555367065857,209.24066162109375,finished
4,0,batch_size,8,success,val_loss_stagnation,0.010158674102174097,154.1226990222931,finished
4,1,batch_size,8,success,val_loss_stagnation,0.009902608505040955,129.6947672367096,finished
4,2,batch_size,8,success,val_loss_stagnation,0.01031640952014681,153.07911562919617,finished
4,3,batch_size,8,success,val_loss_stagnation,0.010477846626777783,161.16795945167542,finished
4,4,batch_size,8,success,val_loss_stagnation,0.01000514410805129,137.84273767471313,finished
4,5,batch_size,8,success,val_loss_stagnation,0.009891910707511872,148.53922367095947,finished
4,6,batch_size,8,success,val_loss_stagnation,0.010275752104401412,125.25501227378845,finished
4,7,batch_size,8,success,val_loss_stagnation,0.010789507912397236,145.56557202339172,finished
5,0,batch_size,64,success,val_loss_stagnation,0.00911761572523801,300.5548937320709,finished
5,1,batch_size,64,success,val_loss_stagnation,0.00877746604562901,291.27492570877075,finished
5,2,batch_size,64,success,val_loss_stagnation,0.009087717557221512,257.9289140701294,finished
5,3,batch_size,64,success,val_loss_stagnation,0.00920041612373494,292.73466753959656,finished
5,4,batch_size,64,success,val_loss_stagnation,0.008624728359535509,280.6335265636444,finished
5,5,batch_size,64,success,val_loss_stagnation,0.008362315966936327,265.23209977149963,finished
5,6,batch_size,64,success,val_loss_stagnation,0.009065730711695922,273.49115443229675,finished
5,7,batch_size,64,success,val_loss_stagnation,0.009356091995833081,268.5753335952759,finished
