config_id,run_id,parameter,value,status,stopping_condition,test_rmse,train_time,model_source
0,0,batch_size,32,success,val_loss_stagnation,0.009414067546939282,197.52196168899536,finished
0,1,batch_size,32,success,val_loss_stagnation,0.008883660437500747,198.01188158988953,finished
0,2,batch_size,32,success,val_loss_stagnation,0.009545926836108602,193.5611960887909,finished
0,3,batch_size,32,success,val_loss_stagnation,0.008651233637687723,233.57821226119995,finished
0,4,batch_size,32,success,val_loss_stagnation,0.009256447338652055,189.31523323059082,finished
0,5,batch_size,32,success,val_loss_stagnation,0.00915507730249996,220.1120321750641,finished
0,6,batch_size,32,success,val_loss_stagnation,0.008664042914138382,223.04772663116455,finished
0,7,batch_size,32,success,val_loss_stagnation,0.009304293457748709,210.52488255500793,finished
1,0,batch_size,192,success,val_loss_stagnation,0.007399010583413655,698.213809967041,finished
1,1,batch_size,192,success,val_loss_stagnation,0.006841585670607656,711.709972858429,finished
1,2,batch_size,192,success,val_loss_stagnation,0.008196470684774379,572.8049502372742,finished
1,3,batch_size,192,success,val_loss_stagnation,0.00744820039499109,611.6600425243378,finished
1,4,batch_size,192,success,val_loss_stagnation,0.007876232617085473,628.3476755619049,finished
1,5,batch_size,192,success,val_loss_stagnation,0.008038365897715396,599.9877989292145,finished
1,6,batch_size,192,success,val_loss_stagnation,0.007440193570819409,724.0029911994934,finished
1,7,batch_size,192,success,val_loss_stagnation,0.008062315529554989,608.6291527748108,finished
2,0,batch_size,256,success,val_loss_stagnation,0.008512586333359396,647.6673450469971,finished
2,1,batch_size,256,success,val_loss_stagnation,0.00771071562277401,883.7332589626312,finished
2,2,batch_size,256,success,val_loss_stagnation,0.00846102600573882,778.9589939117432,finished
2,3,batch_size,256,success,val_loss_stagnation,0.00819192156547527,866.7111554145813,finished
2,4,batch_size,256,success,val_loss_stagnation,0.008653993512610456,758.3686606884003,finished
2,5,batch_size,256,success,val_loss_stagnation,0.008571165484638831,760.516215801239,finished
2,6,batch_size,256,success,val_loss_stagnation,0.008448912306128008,733.1334042549133,finished
2,7,batch_size,256,success,val_loss_stagnation,0.008708141562154246,593.1512286663055,finished
3,0,batch_size,300,success,val_loss_stagnation,0.006831032501940104,1792.652092218399,finished
3,1,batch_size,300,success,val_loss_stagnation,0.006168034480502323,1866.8536660671234,finished
3,2,batch_size,300,success,val_loss_stagnation,0.007167753998384401,1740.766493320465,finished
3,3,batch_size,300,success,val_loss_stagnation,0.006780612638925355,1562.6715099811554,finished
3,4,batch_size,300,success,val_loss_stagnation,0.006720420326016233,1626.4939908981323,finished
3,5,batch_size,300,success,val_loss_stagnation,0.006628237663538612,1619.7716913223267,finished
3,6,batch_size,300,success,val_loss_stagnation,0.006414005893682737,1211.1561994552612,finished
3,7,batch_size,300,success,val_loss_stagnation,0.007978533693059684,1104.1041462421417,finished
4,0,batch_size,64,success,val_loss_stagnation,0.00881075243385419,290.47759103775024,finished
4,1,batch_size,64,success,val_loss_stagnation,0.008551875315439626,287.8687210083008,finished
4,2,batch_size,64,success,val_loss_stagnation,0.00899003578000127,302.829017162323,finished
4,3,batch_size,64,success,val_loss_stagnation,0.008665510616223742,280.63484811782837,finished
4,4,batch_size,64,success,val_loss_stagnation,0.008490168967468006,324.01449751853943,finished
4,5,batch_size,64,success,val_loss_stagnation,0.008556830508091518,295.4177119731903,finished
4,6,batch_size,64,success,val_loss_stagnation,0.008247968784975985,295.05254435539246,finished
4,7,batch_size,64,success,val_loss_stagnation,0.008559156461564818,301.774374961853,finished
5,0,batch_size,128,success,val_loss_stagnation,0.00835707502720062,456.56646275520325,finished
5,1,batch_size,128,success,val_loss_stagnation,0.007838956824469775,441.80473494529724,finished
5,2,batch_size,128,success,val_loss_stagnation,0.008432883820688368,418.16834139823914,finished
5,3,batch_size,128,success,val_loss_stagnation,0.008416653057199764,401.43185687065125,finished
5,4,batch_size,128,success,val_loss_stagnation,0.008193395176393453,434.5287640094757,finished
5,5,batch_size,128,success,val_loss_stagnation,0.008096614467827659,427.3997712135315,finished
5,6,batch_size,128,success,val_loss_stagnation,0.00798014033840691,423.53726077079773,finished
5,7,batch_size,128,success,val_loss_stagnation,0.008428192072141018,441.3975808620453,finished
6,0,batch_size,16,success,val_loss_stagnation,0.010140740088489858,148.8697953224182,finished
6,1,batch_size,16,success,val_loss_stagnation,0.009871181901156673,155.679541349411,finished
6,2,batch_size,16,success,val_loss_stagnation,0.009546181343587902,180.85876154899597,finished
6,3,batch_size,16,success,val_loss_stagnation,0.009602009212752614,173.94638752937317,finished
6,4,batch_size,16,success,val_loss_stagnation,0.009704456182275216,157.7288680076599,finished
6,5,batch_size,16,success,val_loss_stagnation,0.009527037180048718,168.50333881378174,finished
6,6,batch_size,16,success,val_loss_stagnation,0.009062103549621512,185.50659132003784,finished
6,7,batch_size,16,success,val_loss_stagnation,0.009882841635723174,172.84908056259155,finished
