config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol,error,output_dir,recovered_checkpoint,prediction_file
2,5,success,0.011324993555806117,0.0001183708638258634,117.28996872901917,1201,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_2/run_5,,
2,6,success,0.010832784608472302,0.00011938348944861504,132.141193151474,1401,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_2/run_6,,
2,7,success,0.01368981249516181,0.00015121650277930392,113.3080050945282,1151,val_loss_stagnation,73,1,True,0.1,8,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_2/run_7,,
3,0,success,0.010127926948670802,0.00013140740495156558,112.669517993927,1251,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_3/run_0,,
3,1,success,0.012133928548558182,0.00014626003711869465,112.3313980102539,1251,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_3/run_1,,
3,2,success,0.010619533080860334,0.00010804901950769839,151.2649483680725,1601,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_3/run_2,,
3,3,success,0.012209164330535876,0.00018473254354981993,136.9856252670288,1551,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_3/run_3,,
3,4,success,0.010256411013524248,9.714722290368842e-05,140.72119331359863,1451,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_3/run_4,,
3,5,success,0.011482170580864474,0.0001234518819709753,143.0703649520874,1451,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_3/run_5,,
3,6,success,0.011976177367739737,0.00015097881533664907,166.36716151237488,1751,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_3/run_6,,
3,7,success,0.014468737983522755,0.00016953367597917276,121.84511399269104,1451,val_loss_stagnation,73,1,True,0.1,4,1e-05,Tsit5,0.0,0.0001,0.00015,2e-06,,Experiments/Parameter_tuning/batch_size_over_strain_size/8_strains/config_3/run_7,,test_preds_final.npy
