config_id,run_id,status,test_rmse,val_loss,training_time,iterations,stopping_condition,width_NODE,depth_NODE,normalize,dropout,batch_size,learning_rate,solver,weight_decay,dt0,rtol,atol
6,1,success,0.0081724225373302,6.725264971337971e-05,638.468346118927,1351,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-07,0.00015,2e-06
4,2,success,0.0081817492191104,6.200575202786488e-05,653.1619963645935,1301,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-06,0.00015,2e-06
0,2,success,0.0081826226043702,6.213433808623228e-05,625.1487801074982,1301,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-09,0.00015,2e-06
2,1,success,0.008190641940153,6.795301382136825e-05,682.9117574691772,1451,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-05,0.00015,2e-06
1,2,success,0.0082007108098055,6.273876570656934e-05,650.5560517311096,1351,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-08,0.00015,2e-06
1,1,success,0.0082051385873466,6.786573906160441e-05,626.9847857952118,1251,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-08,0.00015,2e-06
1,3,success,0.0082332326687489,6.764847657964668e-05,636.3306028842926,1301,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-08,0.00015,2e-06
0,4,success,0.0082358467268635,6.292308081508636e-05,580.8758120536804,1201,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-09,0.00015,2e-06
3,4,success,0.0082363633188452,6.2692910307812e-05,609.3887131214142,1201,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-11,0.00015,2e-06
2,4,success,0.0082409890085988,6.189243419202833e-05,509.286917924881,1201,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-05,0.00015,2e-06
6,2,success,0.008258044331986,6.275094351154176e-05,565.6733181476593,1301,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-07,0.00015,2e-06
1,6,success,0.0082626819675826,6.390605067499132e-05,633.0996811389923,1051,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-08,0.00015,2e-06
4,1,success,0.0082691073480725,6.917654487317848e-05,521.9309506416321,1201,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-06,0.00015,2e-06
5,2,success,0.0083097025063793,6.502304400454842e-05,635.3377094268799,1301,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-10,0.00015,2e-06
4,4,success,0.0083354427072713,6.46705098527206e-05,569.9018652439117,1201,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-06,0.00015,2e-06
0,5,success,0.0083736217449578,7.003853613874983e-05,508.0620005130768,1051,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-09,0.00015,2e-06
1,5,success,0.0084006369492348,7.030360615877328e-05,512.2068724632263,1051,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-08,0.00015,2e-06
5,7,success,0.0084013923754982,6.384966030447897e-05,759.3345727920532,1301,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-10,0.00015,2e-06
3,7,success,0.0084589648244411,6.270197259955894e-05,501.4058661460877,1101,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-11,0.00015,2e-06
6,5,success,0.0085337008360008,7.214391436288986e-05,518.4597153663635,1051,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-07,0.00015,2e-06
2,7,success,0.0085553610833183,6.375812671774502e-05,453.38654613494873,1051,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-05,0.00015,2e-06
1,7,success,0.0085668405360432,6.493805885651532e-05,639.5829484462738,1301,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-08,0.00015,2e-06
4,7,success,0.0086028004799957,6.488422583490016e-05,730.0338249206543,1301,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-06,0.00015,2e-06
5,1,success,0.0086216491076826,7.51940347028743e-05,600.7945318222046,1201,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-10,0.00015,2e-06
3,2,success,0.0086672519051802,6.838856016271044e-05,550.0891315937042,1051,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-11,0.00015,2e-06
6,7,success,0.0089014681144842,7.01454886000386e-05,502.5209376811981,1051,val_loss_stagnation,73,1,True,0.1,128,1e-05,Tsit5,0.0,1e-07,0.00015,2e-06
